SUPPORT (# of occurences of each expected label)
=================================

0,55
1,125
2,15
3,15
4,50
5,55
6,15
7,15
8,50
9,125

=================================
MODEL METRICS
=================================

ACCURACY,0.7480769230769231

MACRO-AVERAGE F1-MEASURE,0.6679709067567913

WEIGHTED-AVERAGE F1-MEASURE,0.7450521758417088
